,label,location,gambar
181,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
182,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
183,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
184,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
185,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
186,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
187,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
188,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
189,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
190,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
191,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
192,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
193,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
194,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
195,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
196,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
197,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
198,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
199,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
200,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
201,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
202,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
203,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
204,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
205,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
206,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
207,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
208,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
209,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
210,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
211,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
212,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
213,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
214,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
215,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
216,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
217,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
218,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
219,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
220,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
221,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
222,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
223,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
224,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
225,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
226,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
227,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
228,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
229,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
230,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
231,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
232,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
233,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
234,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
235,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
236,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
237,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
238,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
239,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
240,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
241,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
242,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
243,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
244,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
245,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
246,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
247,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
248,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
249,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
250,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
251,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
252,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
253,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
254,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
255,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
256,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
257,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
258,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
259,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
260,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
261,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
262,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
263,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
264,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
265,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
266,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
267,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
268,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
269,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
270,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
271,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
272,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
273,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
274,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
275,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
276,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
277,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
278,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
279,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
280,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
281,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
282,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
283,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
284,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
285,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
